laptop_id,name,price,original_price,discount_pct,status,delivery_location,seller,seller_shipping_speed,seller_quality-score,customer_rating,seller_score,seller's_followers,brand,model,ram,storage,storage_unit,processor,os,display,rating_score,value_for_money,price_diff,price_range
321114733,"HP Refurbished Elitebook 745 G6 512GB SSD 16GB RAM AMD Ryzen 5 Pro 3500U 2GB Graphics 14"" FHD 1080p Touchscreen Windows 11 Pro Laptop (6 Months WRTY)",34900.0,40000.0,13%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Kentouch Kenya,Excellent,Excellent,Excellent,98%,286.0,HP,Refurbished,512GB,512.0,GB,Ryzen 5,Windows 11,14.0,5.0,6980.0,5100.0,Mid
1498646,,26000.0,29999.0,47%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Dansie Enterprise,Good,Good,Average,82%,1160.0,,,8GB,8.0,,,,14.0,3.0,8666.666666666666,3999.0,Mid
312651470,"Toshiba REFURBISHED Portege X20W, 12-inch, X360 Touchscreen, Intel Core I3-7100U, 8GB RAM + 256GB SSD",19000.0,19000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Laptop Clinic,Average,Very Poor,Good,52%,170.0,Toshiba,REFURBISHED,8GB,8.0,GB,,,14.0,4.0,4750.0,0.0,Low
320883158,"DELL  Latitude 5300 Core I5 Touchscreen-8th Gen-16GB RAM -512GB  SSD-Refurbished-Windows 11- 11""",29999.0,36000.0,17%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Mictouch Technology Limited,Excellent,Poor,Good,74%,553.0,DELL,Latitude,16GB,16.0,GB,,Windows 11,14.0,4.0,7499.75,6001.0,Mid
9539805,HP Refurbished Probook X360 11 *TOUCH SCREEN* Corei5 8GB RAM 256GB SSD Win 11,26000.0,25000.0,12%,3 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TECH SHOPIT,Excellent,Excellent,Excellent,98%,16.0,HP,Refurbished,8GB,8.0,GB,i5,,14.0,5.0,5200.0,-1000.0,Mid
326009887,Elitebook 840 g5/g6 intel core i5 8gb ram 256ssd 8th generation 14inch refurbished (6months warranty ),26600.0,48000.0,45%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Zetcomcomputers,Excellent,Average,Average,78%,224.0,Elitebook,840,8GB,8.0,,i5,,14.0,3.0,8866.666666666666,21400.0,Mid
325259378,"ThinkPad X280 Intel Core i5 8th generation -Core 8GB RAM 256GB SSD 12.5"" FHD IPS Display refurbished",19475.0,29000.0,33%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Zetcomcomputers,Excellent,Average,Average,78%,224.0,ThinkPad,X280,8GB,8.0,GB,i5,,14.0,3.0,6491.666666666667,9525.0,Low
325259715,"Latitude 7290 7th Gen-Core I5-8GB Ram-256GB SSD-Refurbished- 13""-Black-Win 11  6 MONTHS WARRANTY",17480.0,28700.0,39%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Zetcomcomputers,Excellent,Average,Average,78%,224.0,Latitude,7290,8GB,8.0,GB,,,14.0,3.0,5826.666666666667,11220.0,Low
325586530,"Lenovo  Thinkpad T460s/T470s 8GB Ram 256GB SSD Slim 14 inches Screen Display Ultrabook Refurbished Laptop Intel Core i5, Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad + Free Extension.",22999.0,25000.0,8%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Vertex Innovation Hub,Good,Very Poor,Poor,42%,1.0,Lenovo,Thinkpad,8GB,8.0,GB,i5,Windows 11,14.0,2.0,11499.5,2001.0,Mid
325518701,"HP Refurbished Elitebook 840 G5 14"" FHD Intel Core I7-8250U,16GB RAM,512GB SSD Windows 11",39000.0,45000.0,13%,6 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,BADAR COMPUTERS,Poor,Excellent,Excellent,80%,9.0,HP,Refurbished,16GB,16.0,GB,,Windows 11,14.0,5.0,7800.0,6000.0,High
326183553,"DELL Latitude E5440 (4th Gen) Intel Core i5 8GB RAM 256GB SSD  14"" Screen Business Laptop Refurbished",15000.0,22000.0,32%,3 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,LAPTOPS WORLD LTD,Excellent,Very Poor,Average,60%,7.0,DELL,Latitude,8GB,8.0,GB,i5,,14.0,3.0,5000.0,7000.0,Low
325483480,"Lenovo Refurbished Yoga 11e Touchscreen 11.6"" Laptop Intel Celeron 4GB RAM 128GB SSD Refurblished Webcam HDMI Wifi With Windows 10 PRO Installed Activated, Office 2021 Pro Installed Activated",15000.0,15000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digital Link Computers,Good,Excellent,Good,88%,3.0,Lenovo,Refurbished,4GB,4.0,GB,,Windows 10,14.0,4.0,3750.0,0.0,Low
9525860,"HP EliteBook 840 G3 6th Gen 8GB Ram, 128GB SSD, 1TB  Storage, 14'' Screen Display Refurbished  Intel Core i5 Laptop. Bluetooth,Webcam, Windows 11 PRO Activated, Office & Basic software Installed + Free Bag + Charger +  wireless Mouse,MousePad + Extension",26000.0,40000.0,36%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,DigitalSmart  Print,Good,Excellent,Average,84%,17.0,HP,EliteBook,8GB,8.0,GB,i5,Windows 11,14.0,3.0,8666.666666666666,14000.0,Mid
319390995,"Lenovo ThinkPad X260 Intel Core I7 8GB RAM 256GB SSD, 12.5 Inches Display  Refurbished Laptop",18999.0,31679.0,40%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TWENDY,Good,Excellent,Good,88%,10.0,Lenovo,ThinkPad,8GB,8.0,GB,,,14.0,4.0,4749.75,12680.0,Low
325691582,"HP  Windows 11 PRO Activated Elitebook 16GB RAM 256GB SSD 500GB HDD, 820 G3 Core i5-6th Gen Refurbished Laptop,   Bluetooth, Webcam, Office & Basic Software Installed + Free Bag + Charger + Wireless Mouse,Mousepad + Extension",26999.0,35000.0,23%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Vertex Innovation Hub,Good,Very Poor,Poor,42%,1.0,HP,Windows,16GB,16.0,GB,i5,Windows 11,14.0,2.0,13499.5,8001.0,Mid
310920897,"DELL Latitude 7280 Intel I5 2.40GHz Processor, 8GB RAM DDR4, 256GB SSD, HDMI, Webcam, WiFi , Windows 10 Pro",18989.0,24000.0,21%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Ubuntu Technologies Kenya,Good,Excellent,Average,84%,88.0,DELL,Latitude,8GB,8.0,GB,,Windows 10,14.0,3.0,6329.666666666667,5011.0,Low
325039903,"HP EliteBook 830 G5/G6 Core I5 8250U 8GB 256GB -Refurbished-13.3""'.Silver",24499.0,29999.0,18%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,HAMEDA TECHNOLOGIES SHOP,Good,Excellent,Good,90%,76.0,HP,EliteBook,8GB,8.0,GB,,,14.0,4.0,6124.75,5500.0,Mid
264785610,"HP EliteBook 750GB HDD, 8GB RAM, Intel Core I5  Refurbished Laptop, 14'' Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Free Wireless Mouse + Charger + Mouse Pad",19999.0,30000.0,33%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Cray Computer Technologies,Good,Excellent,Very Poor,66%,11.0,HP,EliteBook,750GB,750.0,GB,,Windows 11,14.0,1.0,19999.0,10001.0,Low
315922287,"Asus Refurbished Chromebook Flip C302, Intel Core m3-6Y30 (Dual-core, 0.9 GHz base frequency, up to 2.2 GHz with Turbo Boost), 12.5-inch FHD (1920 x 1080) IPS Touchscreen, Intel HD Graphics 515, 4GB RAM, 64GB eMMC Flash Storage, ChromeOS-Silver",18000.0,18000.0,,4 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Laptop Clinic,Average,Very Poor,Good,52%,170.0,Asus,Refurbished,4GB,4.0,GB,,,14.0,4.0,4500.0,0.0,Low
325369686,"Lenovo Ideapad 1, Intel Celeron N4500, 8GB RAM, 256GB SSD, 15.6"" FHD Display, Windows 11, Grey +Free Bag, 64GB Flash & Mouse (1YR WRTY)",39999.0,45000.0,11%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Techovant Solutions Limited,Good,Very Poor,Good,68%,1583.0,Lenovo,Ideapad,8GB,8.0,GB,N4500,Windows 11,14.0,4.0,9999.75,5001.0,High
319413474,"HP 8GB RAM, 500GB Hard Disk Elitebook 8460P/8470P Refurbished Laptop 14'' Inches Screen Display, & Intel Core I5 Laptop,Webcam, Windows 11 PRO Activated, Office & Basic Software Installed + Free Bag + Charger +Mouse Pad + Free Wireless Mouse+ Extension",16899.0,22000.0,23%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,DigitalSmart  Print,Good,Excellent,Average,84%,17.0,HP,8GB,8GB,8.0,GB,,Windows 11,14.0,3.0,5633.0,5101.0,Low
325627020,"DELL Refurbished EX-UK Latitude 5490 Business Laptop – 14"" Full HD Display, Intel Core i5-8350U 8th Gen Quad-Core, 16GB DDR4 RAM, 256GB SSD, Windows 10/11 Pro",20999.0,20999.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91.0,DELL,Refurbished,16GB,16.0,GB,i5,Windows 10,14.0,4.0,5249.75,0.0,Mid
210354013,"Lenovo ThinkPad X280 Core i5-8350U 8GB RAM 256GB SSD Refurbished Laptop 12.5"" screen size touchscreen windows 10 pro installed",25000.0,38000.0,34%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,DISKTECH,Average,Very Poor,Excellent,52%,37.0,Lenovo,ThinkPad,8GB,8.0,GB,i5,,14.0,5.0,5000.0,13000.0,Mid
322650578,"Latitude 5300 – Core i5 8th Gen, 8GB RAM, 256GB SSD, 13.3” Full HD, Windows 10 refurbiished 6months warranty",19950.0,35000.0,43%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Zetcomcomputers,Excellent,Average,Average,78%,224.0,Latitude,5300,8GB,8.0,GB,i5,Windows 10,14.0,3.0,6650.0,15050.0,Low
309137737,"Elitebook 840  Core i7, 6th Gen, 14 inches display size, 8GB RAM, 256 SSD refurbrished  windows 11 pro installed and activated",25000.0,26000.0,4%,8 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Neileys  Technologies,Good,Very Poor,Poor,44%,56.0,Elitebook,840,8GB,8.0,GB,i7,,14.0,2.0,12500.0,1000.0,Mid
309138821,"Elitebook 840  Core i7, 6th Gen, 14 inches display size, 16GB RAM, 256 SSD refurbrished  windows 11 pro installed and activated",26500.0,27000.0,2%,6 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Neileys  Technologies,Good,Very Poor,Poor,44%,56.0,Elitebook,840,16GB,16.0,GB,i7,,14.0,2.0,13250.0,500.0,Mid
325235947,EliteBook 840 Core I5 4TH GEN 8GB RAM 256GB SSD 14 Display REFURBISHED WINDOWS 11 PRO INSTALLED PLUS COMPLETE CHARGER (6 Months WRTY),19500.0,20000.0,3%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Neileys  Technologies,Good,Very Poor,Poor,44%,56.0,EliteBook,840,8GB,8.0,GB,,,14.0,2.0,9750.0,500.0,Low
306608779,"REFURBRISDED  X240 8GB RAM, 500GB HDD, Intel Core I5, 12.5'' Screen Display, Windows 10 PRO Activated, Office & Basic software Installed +Charger",15000.0,18000.0,17%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Neileys  Technologies,Good,Very Poor,Poor,44%,56.0,REFURBRISDED,X240,8GB,8.0,GB,,Windows 10,14.0,2.0,7500.0,3000.0,Low
326398873,"Lenovo ThinkPad T14s -10th Gen-TouchScreen-Core I5 16GB RAM -256GB SSD -Black-Win 11 Pro-14""",40000.0,40000.0,,4 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,LAPTOPS WORLD LTD,Excellent,Very Poor,Average,60%,7.0,Lenovo,ThinkPad,16GB,16.0,GB,,,14.0,3.0,13333.333333333334,0.0,High
172416195,"HP  Refurbished EliteBook 820 G2 Core I5-5300U 2.3GHz, 8GB RAM 500GB HDD 12.5"" Windows 10 Pro",15980.0,32000.0,50%,8 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Charlie Chan,Excellent,Good,Average,86%,361.0,HP,Refurbished,8GB,8.0,GB,,Windows 10,14.0,3.0,5326.666666666667,16020.0,Low
320883119,"DELL Latitude 5300 Core I5 Touchscreen-8th Gen-16GB RAM -256GB  SSD-Refurbished-Windows 11- 11""",26999.0,35000.0,23%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Mictouch Technology Limited,Excellent,Poor,Good,74%,553.0,DELL,Latitude,16GB,16.0,GB,,Windows 11,14.0,4.0,6749.75,8001.0,Mid
319359853,"HP REFURBLISHED EliteBook 840 G5 8th Gen Core I5- 8GB Ram- 256GB SSD - Windows 11-14""-Silver (6 Months WRTY)",27500.0,35000.0,21%,8 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digital Link Computers,Good,Excellent,Good,88%,3.0,HP,REFURBLISHED,8GB,8.0,GB,,Windows 11,14.0,4.0,6875.0,7500.0,Mid
313589334,"Refurbished ProBook X360 11 g4 Intel core i5 8GB 256GB SSD 2-in-1 11.6"" Touchscreen Ultraslim",18700.0,36000.0,48%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Zetcomcomputers,Excellent,Average,Average,78%,224.0,Refurbished,ProBook,8GB,8.0,GB,i5,,14.0,3.0,6233.333333333333,17300.0,Low
10015455,,26000.0,19000.0,13%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Westside Computer Hub,Good,Excellent,Average,86%,208.0,,,8GB,8.0,,,,14.0,3.0,8666.666666666666,-7000.0,Mid
265321925,HP EliteBook 820 G3 Intel Core I5 8GB-256GB SSD Silver-12.6 Inch Refurbished (6 Months WRTY),18999.0,38998.0,51%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,HAMEDA TECHNOLOGIES,Good,Very Poor,Good,60%,164.0,HP,EliteBook,8GB,8.0,GB,,,14.0,4.0,4749.75,19999.0,Low
304655964,"HP EliteBook 840 G6-8th Gen -Core I5, 16GB RAM, 256GB-SSD-Refurbished-14""- Silver-Win  (6 Months WRTY)",31999.0,36000.0,11%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Mictouch Technology Limited,Excellent,Poor,Good,74%,553.0,HP,EliteBook,16GB,16.0,GB,,,14.0,4.0,7999.75,4001.0,Mid
188072214,"Lenovo 8GB RAM 256GB SSD ThinkPad Yoga 11e Refurbished Laptop X360 Touchscreen Webcam Bluetooth, HDMI WIFI With Windows 11 PRO Activated, Office 2021 Pro, Basic software Installed, Free Bag + Free wireless mouse + Charger + Mouse Pad + Free Extension.",18999.0,28000.0,32%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Westside Computer Hub,Good,Excellent,Average,86%,208.0,Lenovo,8GB,8GB,8.0,GB,,Windows 11,14.0,3.0,6333.0,9001.0,Low
148123492,"HP Refurbished EliteBook 820 , Intel Core I5, 8GB RAM, 500GB HDD,  (6 Months WRTY)",16950.0,30000.0,44%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digitech Computers,Good,Poor,Average,66%,151.0,HP,Refurbished,8GB,8.0,GB,,,14.0,3.0,5650.0,13050.0,Low
309737070,HP Elitebook 840 G3 Intel Core I5 6th Gen 8GB RAM 256GB SSD 14 Inches FHD Display Refurbished,22499.0,30000.0,25%,9 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,MOBI STORES,Excellent,Average,Good,80%,41.0,HP,Elitebook,8GB,8.0,GB,,,14.0,4.0,5624.75,7501.0,Mid
294202970,"Refurbished Elitebook 840 G5 8th Generation Core I5, 16GB RAM, 512GBGB SSD -14"" inches screen display windows 10 pro installed and activated plus complete charger",34500.0,36000.0,4%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Neileys  Technologies,Good,Very Poor,Poor,44%,56.0,Refurbished,Elitebook,16GB,16.0,GB,,,14.0,2.0,17250.0,1500.0,Mid
325513610,"HP EliteBook 845 G7 Ryzen 5, 16GB RAM 256GB SSD-Refurbished-Win 11-14 Inch-Silver",29999.0,35000.0,14%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Mictouch Technology Limited,Excellent,Poor,Good,74%,553.0,HP,EliteBook,16GB,16.0,GB,Ryzen 5,,14.0,4.0,7499.75,5001.0,Mid
239979303,"DELL Latitude 7280 6th Gen-Core I5-8GB Ram-256GB SSD-Refurbished- 13""-Black-Win 10  (6 Months WRTY)",16999.0,28000.0,39%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Mictouch Technology Limited,Excellent,Poor,Good,74%,553.0,DELL,Latitude,8GB,8.0,GB,,,14.0,4.0,4249.75,11001.0,Low
309737592,HP Elitebook 840 Intel Core I5 8GB RAM 500GB HDD 14 Inches FHD Display Refurbished,16499.0,28000.0,41%,8 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,MOBI STORES,Excellent,Average,Good,80%,41.0,HP,Elitebook,8GB,8.0,GB,,,14.0,4.0,4124.75,11501.0,Low
326150388,"ThinkPad T450/S, Core i5 HDD 500GB RAM  8gb 14 inches Refurbished - Black",17899.0,21499.0,17%,8 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Dansie Enterprise,Good,Good,Average,82%,1160.0,ThinkPad,"T450/S,",500GB,500.0,GB,i5,,14.0,3.0,5966.333333333333,3600.0,Low
325671707,"DELL Refurbished EX-UK Latitude 7400 – 14"" Full HD Business Laptop, Intel Core i5-8365U (8th Gen), 8GB RAM, 256GB SSD, Windows 11 Pro – Lightweight, Secure & Professional",25999.0,25999.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91.0,DELL,Refurbished,8GB,8.0,GB,i5,Windows 11,14.0,4.0,6499.75,0.0,Mid
320883158,"DELL  Latitude 5300 Core I5 Touchscreen-8th Gen-16GB RAM -512GB  SSD-Refurbished-Windows 11- 11""",29999.0,36000.0,17%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Mictouch Technology Limited,Excellent,Poor,Good,74%,553.0,DELL,Latitude,16GB,16.0,GB,,Windows 11,14.0,4.0,7499.75,6001.0,Mid
306743086,,16800.0,19000.0,12%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Wynn Enterprise,Good,Average,Average,76%,200.0,,,8GB,8.0,,,,14.0,3.0,5600.0,2200.0,Low
270294120,"Lenovo ThinkPad X260 Intel Core I5, 8GB RAM, 256GB SSD, 12.5'' RENEWED 6 Months Warranty.",15488.0,40000.0,61%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Charlie Chan,Excellent,Good,Average,86%,361.0,Lenovo,ThinkPad,8GB,8.0,GB,,,14.0,3.0,5162.666666666667,24512.0,Low
1474128,"Refurbished Elitebook 840 Core I5, Slim Model , 8GB RAM 500GB HDD -14"", Black  (6 Months WRTY)",26000.0,29999.0,44%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Dansie Enterprise,Good,Good,Average,82%,1160.0,Refurbished,Elitebook,8GB,8.0,GB,,,14.0,3.0,8666.666666666666,3999.0,Mid
325696379,Apple  Refurbished MacBook Pro 2015 13- inch  Retina Display Core I5 8GB 250GB SSD 6months  warranty +Laptop bag,28499.0,57800.0,51%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Suitech,Excellent,Excellent,Good,94%,5.0,Apple,Refurbished,8GB,8.0,GB,,Mac,14.0,4.0,7124.75,29301.0,Mid
1857524,"Apple  MacBook Pro 13"" Core I5 2.4GHz 8GB RAM, 500GB HDD (2012) Silver Refurbished",18698.0,35000.0,47%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,charliehub254,Excellent,Excellent,Average,92%,107.0,Apple,MacBook,8GB,8.0,GB,,Mac,14.0,3.0,6232.666666666667,16302.0,Low
9459861,"HP EliteBook 820 Core I5 8GB RAM 500gb Hdd Slim Ultrabook Laptop Refurbished, 6 Months WRTY",26000.0,20000.0,20%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Wynn Enterprise,Good,Average,Average,76%,200.0,HP,EliteBook,8GB,8.0,GB,,,14.0,3.0,8666.666666666666,-6000.0,Mid
9606784,,26000.0,70000.0,78%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Computer Spot Kenya,Excellent,Excellent,Average,86%,32.0,,,8GB,8.0,,,,14.0,3.0,8666.666666666666,44000.0,Mid
326556291,"MacBook Pro 13"" Core I5 2.4GHz 8GB RAM, 500GB HDD (2012) Silver Refurbished",18699.0,23999.0,22%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Dansie Enterprise,Good,Good,Average,82%,1160.0,MacBook,Pro,8GB,8.0,GB,,Mac,14.0,3.0,6233.0,5300.0,Low
325691582,"HP  Windows 11 PRO Activated Elitebook 16GB RAM 256GB SSD 500GB HDD, 820 G3 Core i5-6th Gen Refurbished Laptop,   Bluetooth, Webcam, Office & Basic Software Installed + Free Bag + Charger + Wireless Mouse,Mousepad + Extension",26999.0,35000.0,23%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Vertex Innovation Hub,Good,Very Poor,Poor,42%,1.0,HP,Windows,16GB,16.0,GB,i5,Windows 11,14.0,2.0,13499.5,8001.0,Mid
8354908,Lenovo ThinkPad X390 Core i5-8th Gen 8GB Ram 256GB SSD Refurbished -Black,26000.0,35000.0,26%,4 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,charliehub254,Excellent,Excellent,Average,92%,107.0,Lenovo,ThinkPad,8GB,8.0,GB,i5,,14.0,3.0,8666.666666666666,9000.0,Mid
325885091,"HP Refurbished ProBook 640 G5 Intel® Core™ I5-8265u Laptop 35.6 Cm (14"") Full HD 8 Gb Ddr4-sdram 256 Gb Ssd Wi-fi 6 (802.11ax) Windows 11 Pro",21000.0,27000.0,22%,8 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Slimtech System,Very Poor,,Excellent,50%,10.0,HP,Refurbished,8GB,8.0,,,Windows 11,14.0,5.0,4200.0,6000.0,Mid
10025990,"HP 8GB Ram, 256GB SSD EliteBook 840 G1, 14'' Screen Display Refurbished Intel Core I5 Laptop. Bluetooth,Webcam, Windows 11 PRO Activated, Office & Software Installed + Free Bag + Charger + Wireless Mouse,MousePad + Extension",26000.0,30000.0,30%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,DigitalSmart  Print,Good,Excellent,Average,84%,17.0,HP,8GB,8GB,8.0,GB,,Windows 11,14.0,3.0,8666.666666666666,4000.0,Mid
325893511,Lenovo Thinkpad T460S  Refurbished -Core I5 6th gen 8GB RAM -256GB SSD-Dos-14 inches screen size windows 11 pro installed plus complete charger FREE WIRELESS MOUSE,20000.0,22000.0,9%,2 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,NEILEY TECHNOLOGGIES,Average,Excellent,Good,80%,2.0,Lenovo,Thinkpad,8GB,8.0,GB,,,14.0,4.0,5000.0,2000.0,Low
7582291,"EliteBook 820 G1 Core I7 8GB RAM 1TB Slim Ultrabook Laptop Refurbished,  (6 Months WRTY)",21999.0,40000.0,45%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digitech Computers,Good,Poor,Average,66%,151.0,EliteBook,820,8GB,8.0,GB,,,14.0,3.0,7333.0,18001.0,Mid
325735520,"HP Refurbished EX-UK ProBook x360 435 G8 2-in-1 Touchscreen Business Laptop – 13.3"" FHD Convertible Notebook, AMD Ryzen 7 Pro 5850U, 16GB RAM, 512GB SSD, Windows 11 Pro",44000.0,44000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91.0,HP,Refurbished,16GB,16.0,GB,Ryzen 7,Windows 11,14.0,4.0,11000.0,0.0,High
325714281,HP Elitebook745g6Refurbished AMD Ryzen 7 16gb Ram 256ssd PRO Radeon Graphic 2.20GHz,28300.0,40000.0,29%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,SmartComputers,Poor,Excellent,Good,74%,20.0,HP,Elitebook745g6Refurbished,8GB,8.0,,Ryzen 7,,14.0,4.0,7075.0,11700.0,Mid
224107,"Refurbished Revolve 810  Convertible  - Intel Core I5 Ram 8gb - Ssd 256gb -  11.6""- Sliver  (6 Months WRTY)",20998.0,28500.0,26%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Dansie Enterprise,Good,Good,Average,82%,1160.0,Refurbished,Revolve,8GB,8.0,,,,14.0,3.0,6999.333333333333,7502.0,Mid
9540295,"HP 16GB RAM 256GB SSD Storage, EliteBook 820 G1 Intel Core I5 Slim Ultrabook Refurbished Laptop, Windows 11 PRO Activated",26000.0,25000.0,25%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digitech Computers,Good,Poor,Average,66%,151.0,HP,16GB,16GB,16.0,GB,,Windows 11,14.0,3.0,8666.666666666666,-1000.0,Mid
325682630,"HP Refurbished EX-UK EliteBook 845 G8 14"" FHD Business Laptop – AMD Ryzen 5 PRO 5650U, 16GB RAM, 512GB SSD, Windows 11 Pro – Secure, Lightweight & High-Performance Professional Notebook",37000.0,37000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91.0,HP,Refurbished,16GB,16.0,GB,Ryzen 5,Windows 11,14.0,4.0,9250.0,0.0,High
